Id2,Population,MedHHInc,studio,bed1,bed2,bed3,bed4,bed5,med_age,Vacant,HH1,HH2,HH3,HH4,HH5,HH6,HH7,AvgHHSize,AvOwnHHsize,AvRenHHsize,TotalHH,OwnerHH,RenterHH,R100,R150,R199,R249,R299,R349,R399,R449,R499,R549,R599,R649,R699,R749,R799,R899,R999,R1249,R1499,R1999,R2499,R2999,R3499,R3500plus,White,AfAm,NatAm,Asian,Hawaiin,Other,Inter,Total_Bachelors,STEM,STEM_rel,Business,Education,Humanities,Total_HH,FamHH,NonFM,NoFamAloneHH,DetachUnit,AttachUnit,TwoUnits,Units_3_4,Units_5_9,Units_10_19,Units_20_49,Units_50plus,UnitMobile,Unit_Other,HouseYear
60855078063,2812,139688.0,82,194,411,190,84,52,35.3,121,116,135,228,367,37,9,0,3.15,3.32,3.1,2812,741,2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,42,104,232,203,52,20,339,0,0,2407,0,13,53,1410,998,144,133,17,118,892,740,152,116,238,44,41,207,160,163,72,88,0,0,1973
60855078071,1425,154306.0,0,51,64,99,197,48,41.5,0,39,116,140,132,25,7,0,3.1,3.12,3.07,1425,909,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,42,23,13,43,28,327,0,16,1021,0,48,13,660,467,27,73,5,88,459,404,55,39,372,0,0,28,13,0,33,13,0,0,1960
60855078072,1895,182014.0,0,0,248,225,123,23,40.6,26,74,125,123,208,36,27,0,3.2,3.24,3.09,1895,1382,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,102,12,0,26,273,0,0,1523,11,0,88,983,633,105,116,23,106,593,519,74,74,360,122,0,37,37,0,0,63,0,0,1968
60855078081,876,179231.0,0,0,7,163,98,48,46.5,0,42,120,73,64,7,10,0,2.77,2.76,3.1,876,845,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,159,0,0,669,28,0,20,534,367,43,17,13,94,316,274,42,42,316,0,0,0,0,0,0,0,0,0,1967
60855078082,1186,175272.0,9,18,34,243,75,0,43.4,0,29,117,83,101,35,14,0,3.13,3.02,3.49,1186,879,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,27,9,0,38,331,24,0,799,0,0,32,602,421,10,72,10,89,379,330,49,29,278,66,11,0,0,16,8,0,0,0,1967
60855078083,1394,158365.0,21,43,93,181,159,45,40.7,83,66,96,116,136,38,7,0,3.04,3.01,3.07,1394,767,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,94,43,19,37,274,0,0,1089,0,0,31,736,530,72,63,11,60,459,378,81,66,361,45,0,0,19,38,9,70,0,0,1968
60855078084,1990,176645.0,0,8,16,247,301,54,40.4,7,63,162,133,159,84,18,0,3.21,3.06,3.86,1990,1531,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,34,0,40,37,484,0,0,1453,0,0,53,972,794,5,72,67,34,619,541,78,63,602,0,0,24,0,0,0,0,0,0,1967
60855079031,1805,180833.0,0,0,13,169,243,128,45.4,11,27,154,104,183,43,31,0,3.33,3.24,4.13,1805,1578,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,6,0,25,430,0,0,1322,0,0,53,968,714,37,124,12,81,542,506,36,27,553,0,0,0,0,0,0,0,0,0,1966
60855079032,3170,131515.0,0,0,191,400,407,100,45.2,14,148,328,271,240,89,0,8,2.92,2.7,3.76,3170,2313,857,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,50,80,34,24,23,961,30,21,1999,22,10,127,1649,1111,124,205,69,140,1084,882,202,148,664,378,0,0,34,0,0,22,0,0,1969
60855079041,1869,188068.0,0,8,22,250,227,130,45.3,28,41,202,141,178,39,0,8,3.07,2.93,4.03,1869,1555,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,4,31,14,354,35,0,1384,0,59,37,1053,711,39,80,31,192,609,568,41,41,631,6,0,0,0,0,0,0,0,0,1963
60855079042,1371,176813.0,14,0,10,225,175,65,50.5,0,22,223,106,108,30,0,0,2.8,2.72,3.71,1371,1219,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,3,6,417,0,15,871,0,11,57,879,575,40,80,31,153,489,467,22,22,466,0,0,0,0,0,0,0,9,14,1960
60855079051,1866,80375.0,69,178,204,217,20,0,36.9,21,160,86,205,191,16,9,0,2.8,3.2,2.76,1866,192,1674,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,65,15,43,86,183,63,95,0,0,317,0,0,1511,0,0,38,683,560,9,27,75,12,667,507,160,160,40,119,0,83,123,55,146,122,0,0,1974
60855079052,2288,141042.0,92,11,76,294,250,16,39.1,0,179,95,148,212,105,0,0,3.1,3.2,2.92,2288,1482,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,47,112,18,0,13,30,849,0,21,1359,0,12,47,995,705,109,68,0,113,739,531,208,179,484,86,0,54,23,30,62,0,0,0,1966
60855079053,2069,155000.0,25,12,350,238,153,0,42.6,32,145,193,149,219,34,6,0,2.77,2.56,3.18,2069,1255,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,93,35,42,40,0,354,0,0,1673,0,0,42,1076,571,172,225,0,108,746,590,156,145,229,194,9,40,12,121,64,109,0,0,1968
60855079061,1354,147955.0,7,0,29,175,160,62,46.3,5,38,165,52,115,30,28,0,3.14,3.03,4.11,1345,1156,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,13,6,342,0,0,1005,0,7,0,682,457,46,106,20,53,428,379,49,38,425,0,0,8,0,0,0,0,0,0,1956
60855079062,1370,131938.0,0,24,8,205,121,71,44.3,24,39,79,55,182,50,0,0,3.36,3.3,3.66,1359,1132,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,13,6,310,0,0,1043,0,0,17,599,394,11,122,27,45,405,366,39,39,405,0,24,0,0,0,0,0,0,0,1956
60855079063,929,169167.0,0,0,0,121,110,61,41.3,0,32,73,66,96,13,0,12,3.18,3.0,3.96,929,715,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,20,11,207,0,0,722,0,0,0,492,367,28,34,9,54,292,252,40,32,292,0,0,0,0,0,0,0,0,0,1965
60855079064,897,198750.0,0,0,15,147,126,12,49.4,14,25,97,56,88,0,20,0,3.14,2.97,4.12,897,728,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,12,0,225,0,0,648,0,6,18,427,327,23,31,0,46,286,255,31,25,300,0,0,0,0,0,0,0,0,0,1958
60855080011,2548,125000.0,0,0,276,286,178,70,41.1,26,103,151,170,282,56,10,12,3.19,3.12,3.5,2504,1976,528,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,48,0,59,0,413,2,0,2072,0,0,61,1248,901,0,230,33,84,784,681,103,103,499,222,12,59,18,0,0,0,0,0,1966
60855080012,1069,152038.0,0,0,33,186,124,26,47.8,0,64,121,24,144,16,0,0,2.9,2.76,4.27,1069,928,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,376,0,0,693,0,0,0,617,378,0,159,0,80,369,293,76,64,369,0,0,0,0,0,0,0,0,0,1958
60855080013,3517,105625.0,66,417,627,285,61,41,35.5,69,592,242,234,277,0,28,55,2.46,2.36,2.52,3517,1281,2236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,165,371,186,52,1156,47,0,2201,0,0,113,1557,1091,17,157,16,276,1428,775,653,592,209,121,37,32,83,51,122,842,0,0,1987
60855080014,832,158523.0,0,0,54,83,140,0,41.7,0,52,55,33,137,0,0,0,2.97,2.73,3.96,822,608,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,240,0,0,592,0,0,0,445,286,14,62,0,83,277,225,52,52,223,0,0,54,0,0,0,0,0,0,1963
60855080031,1676,124766.0,10,53,231,185,34,20,40.2,16,65,129,127,131,42,10,13,3.18,3.34,3.1,1643,577,1066,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,7,19,83,99,65,45,5,558,12,1,1018,0,13,74,725,419,53,125,10,118,517,408,109,65,161,66,30,120,26,19,36,75,0,0,1969
60855080032,722,100625.0,0,0,18,69,157,9,39.8,0,39,73,73,56,4,8,0,2.85,2.81,3.16,722,624,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,8,0,4,359,0,17,334,0,6,6,375,237,9,63,18,48,253,203,50,39,237,9,7,0,0,0,0,0,0,0,1964
60855080041,3004,100547.0,34,218,271,271,88,39,35.1,0,107,226,225,245,88,0,30,3.26,3.52,3.08,3004,1354,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,250,161,44,46,24,790,39,47,1936,0,0,192,1498,1025,129,108,0,236,921,788,133,107,419,26,0,33,90,85,104,164,0,0,1974
60855080042,1346,165093.0,0,0,65,186,139,32,45.0,0,57,109,120,50,58,20,8,3.19,2.9,3.69,1346,778,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,22,0,43,27,19,502,0,0,822,0,0,22,563,336,35,50,45,97,422,341,81,57,404,0,0,0,18,0,0,0,0,0,1964
60855080043,2588,113750.0,0,173,256,208,184,90,36.8,44,158,166,247,176,108,12,0,2.99,3.16,2.76,2588,1533,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,157,98,83,0,0,910,125,16,1457,0,80,0,1329,841,67,183,22,216,867,630,237,158,581,30,0,113,44,15,42,86,0,0,1972
60855081011,1993,172614.0,0,0,145,341,105,64,38.1,0,123,126,80,259,67,0,0,3.03,2.62,3.75,1987,1086,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,73,64,67,635,1,0,1199,0,69,89,972,614,47,166,46,99,655,517,138,123,348,111,0,138,0,0,58,0,0,0,1967
60855081012,2345,189833.0,16,62,167,201,185,59,39.5,0,91,93,131,312,30,18,15,3.38,3.64,2.95,2334,1575,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,37,15,14,21,63,62,0,609,0,0,1701,0,0,35,1004,590,29,206,49,130,690,585,105,91,424,88,0,0,15,140,0,23,0,0,1974
60855081013,2590,123333.0,14,154,541,209,108,29,38.1,73,246,250,117,369,0,0,0,2.64,2.56,2.78,2590,1620,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,176,61,65,0,601,0,0,1946,0,0,43,1414,778,48,309,106,173,982,719,263,246,311,378,0,0,88,131,86,61,0,0,1977
60855081021,3135,144226.0,44,405,287,391,174,11,34.8,119,243,290,384,253,23,0,0,2.63,2.82,2.46,3135,1541,1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,16,200,147,136,86,25,776,0,35,2028,82,60,154,1757,1305,120,97,102,133,1193,905,288,243,541,36,0,35,50,0,259,391,0,0,1969
60855082021,1265,104188.0,0,21,103,232,45,18,40.6,0,108,51,155,60,12,24,9,2.96,2.81,3.38,1241,863,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,75,16,0,0,664,104,0,376,58,39,24,321,176,29,55,19,42,419,311,108,108,306,60,0,0,0,32,21,0,0,0,1959
60855082022,2470,143621.0,0,183,181,239,199,46,33.0,0,197,200,135,260,0,56,0,2.89,2.38,3.17,2449,721,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,16,263,133,0,21,46,827,7,0,1514,0,0,122,1043,605,119,110,102,107,848,574,274,197,301,90,0,83,18,16,17,323,0,0,1968
60855082023,904,157853.0,0,0,37,88,156,50,40.3,0,69,81,75,88,18,0,0,2.73,2.46,3.71,904,637,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,35,0,253,0,0,573,0,78,0,449,308,31,33,14,63,331,262,69,69,276,18,0,0,0,0,37,0,0,0,1968
60855082024,1634,128830.0,0,100,122,259,119,44,36.6,59,163,106,109,163,44,0,0,2.79,3.32,2.23,1634,1003,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,122,0,53,13,962,78,0,383,0,67,144,908,550,77,102,33,146,585,402,183,163,448,0,0,16,20,17,58,85,0,0,1959
60855082025,1333,148493.0,0,0,118,434,57,50,53.5,70,110,298,109,72,0,0,0,2.26,2.25,2.3,1333,1011,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,48,13,31,15,14,829,16,0,424,0,0,64,806,470,45,125,93,73,589,479,110,110,592,67,0,0,0,0,0,0,0,0,1961
60855082031,1215,148015.0,0,0,19,206,204,29,41.5,27,51,171,76,114,10,9,0,2.78,2.52,3.78,1197,864,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,0,20,19,688,22,0,375,0,38,92,680,423,31,82,36,108,431,372,59,51,413,45,0,0,0,0,0,0,0,0,1964
60855082032,1766,221250.0,0,0,222,156,215,31,38.5,29,60,184,149,158,22,22,0,2.97,2.92,3.16,1766,1371,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,62,10,0,32,10,497,19,0,1202,0,0,48,976,658,30,128,31,129,595,514,81,60,417,128,0,11,11,20,0,37,0,0,1966
60855082033,2282,145156.0,8,160,111,208,243,41,36.5,0,87,264,163,168,59,30,0,2.96,3.15,2.71,2282,1383,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,215,46,28,9,8,640,41,0,1565,0,11,25,1244,870,53,202,60,59,771,659,112,87,402,141,10,60,6,23,77,52,0,0,1969
60855082041,1907,142917.0,0,73,223,253,99,19,36.3,33,102,131,161,177,46,17,0,2.99,2.57,3.4,1898,802,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,59,67,98,10,53,17,598,22,12,1190,3,10,72,924,656,45,116,55,52,634,514,120,102,291,52,23,33,45,39,102,82,0,0,1976
60855082042,874,142857.0,0,0,22,123,211,0,47.8,8,27,183,86,52,0,0,0,2.51,2.5,2.62,874,772,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,0,0,0,5,436,0,0,419,0,0,19,467,312,36,52,0,67,348,304,44,27,334,22,0,0,0,0,0,0,0,0,1965
60855082043,1361,147386.0,0,0,42,237,107,113,40.1,0,90,125,143,131,10,0,0,2.73,2.65,3.67,1361,1229,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,519,0,41,749,0,0,52,718,562,19,67,26,44,499,394,105,90,489,0,0,10,0,0,0,0,0,0,1964
60855083011,1292,165357.0,11,122,44,130,157,56,44.4,0,169,161,92,61,23,0,14,2.48,3.12,1.5,1292,987,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,83,41,18,40,12,739,0,0,385,0,37,131,673,467,0,47,30,129,520,318,202,169,343,0,0,12,23,83,21,38,0,0,1970
60855083012,1392,102235.0,0,0,0,211,192,18,48.7,0,91,121,37,136,23,13,0,2.92,2.72,5.71,1230,1070,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,662,26,0,609,60,0,35,549,371,18,83,13,64,421,330,91,91,421,0,0,0,0,0,0,0,0,0,1958
60855083013,1946,185982.0,0,13,18,244,318,42,45.5,9,67,200,112,166,59,15,7,3.11,3.04,3.54,1946,1627,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,51,5,948,23,0,941,0,0,34,1006,738,35,88,48,97,626,531,95,67,622,13,0,0,0,0,0,0,0,0,1958
60855083031,1382,162656.0,6,0,29,152,269,49,45.9,0,82,185,88,134,11,5,0,2.72,2.76,2.54,1376,1173,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,16,8,0,22,753,9,0,533,51,0,36,767,477,30,114,49,97,505,403,102,82,468,31,0,0,0,0,0,0,6,0,1962
60855083032,1188,159688.0,0,0,10,173,203,33,52.4,0,73,143,87,72,37,7,0,2.84,2.79,3.57,1188,1106,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,10,0,0,780,0,0,354,0,7,47,677,425,12,88,48,104,419,330,89,73,375,39,5,0,0,0,0,0,0,0,1958
60855083041,1548,185022.0,0,0,120,244,139,44,43.1,0,131,133,114,124,23,22,0,2.83,2.91,2.52,1548,1266,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,27,0,12,23,789,17,0,575,0,50,117,800,495,0,93,26,186,547,416,131,131,306,191,0,50,0,0,0,0,0,0,1967
60855083042,872,194091.0,0,0,14,61,150,25,50.6,0,27,67,41,79,0,36,0,3.49,3.34,4.1,872,671,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,254,22,0,451,0,26,119,380,326,11,0,0,43,250,223,27,27,199,36,0,15,0,0,0,0,0,0,1966
60855083043,897,121029.0,33,38,137,133,19,0,36.0,0,100,101,50,109,0,0,0,2.49,3.2,2.27,897,272,625,0,0,0,0,0,0,0,21,0,33,13,0,0,0,28,0,0,55,16,15,47,33,14,0,537,21,74,244,0,0,21,405,251,32,66,0,56,360,239,121,100,148,12,0,151,36,13,0,0,0,0,1983
60855083044,1910,52778.0,51,156,364,155,30,0,33.5,0,162,278,170,101,45,0,0,2.53,2.26,2.54,1910,97,1813,0,0,0,0,13,0,0,14,93,0,26,0,0,0,0,18,19,117,144,69,115,65,20,0,428,128,0,1273,0,0,81,852,669,15,61,66,41,756,545,211,162,43,31,18,232,122,167,32,111,0,0,1981
60855083045,3158,80271.0,0,362,760,107,0,0,33.0,84,137,460,274,154,120,0,0,2.76,3.29,2.71,3158,296,2862,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,214,172,271,198,59,67,29,840,33,0,1685,273,160,167,1202,668,17,129,46,342,1145,844,301,137,0,122,13,244,272,274,230,74,0,0,1973
60855084011,640,141518.0,0,0,58,238,34,0,39.8,59,77,89,53,52,0,0,0,2.36,2.07,3.78,640,466,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,14,0,365,0,0,275,0,0,0,296,206,11,35,0,44,271,182,89,77,330,0,0,0,0,0,0,0,0,0,1956
60855084012,1236,165984.0,0,14,66,210,113,20,37.6,50,41,73,107,111,0,41,0,3.31,3.26,3.48,1236,940,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,15,32,0,811,0,0,353,0,0,72,589,373,99,0,13,104,373,315,58,41,423,0,0,0,0,0,0,0,0,0,1957
60855084013,1292,167208.0,18,82,145,47,150,13,38.8,50,85,44,79,143,54,0,0,3.15,3.3,2.99,1276,680,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,51,100,16,0,0,583,23,0,670,0,1,15,642,428,0,185,14,15,405,320,85,85,221,0,0,17,17,132,68,0,0,0,1968
60855084014,905,156364.0,0,0,10,171,105,39,41.4,43,65,70,24,109,14,0,0,2.87,2.74,5.5,810,733,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,581,0,0,222,0,21,81,414,261,10,79,15,49,282,182,100,65,273,42,0,0,0,0,0,0,10,0,1960
60855084015,1460,159955.0,0,0,25,308,112,11,39.9,13,74,66,104,135,54,10,0,3.27,3.23,3.51,1449,1228,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,18,0,0,829,2,0,585,0,5,39,619,384,27,72,0,136,443,342,101,74,444,0,0,0,0,0,0,0,12,0,1955
60855084016,1281,105882.0,140,56,110,171,127,19,40.2,47,245,123,75,120,13,0,0,2.22,2.44,2.12,1281,440,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,122,63,65,66,16,31,577,0,9,632,0,0,63,742,559,54,13,29,87,576,314,262,245,332,0,16,31,57,0,47,140,0,0,1957
60855084031,941,165625.0,7,0,0,116,124,41,37.8,0,24,95,49,72,30,10,8,3.27,3.06,6.21,941,823,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,520,9,0,302,0,59,51,533,294,19,95,16,109,288,254,34,24,288,0,0,0,0,0,0,0,0,0,1964
60855084032,1189,150469.0,0,0,58,66,229,56,47.6,0,62,182,56,82,17,10,0,2.65,2.68,2.49,1082,913,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,10,8,746,12,0,286,0,4,141,621,315,45,76,19,166,409,328,81,62,360,49,0,0,0,0,0,0,0,0,1962
60855084033,1107,156205.0,0,0,113,80,178,10,43.1,0,58,117,73,116,8,9,0,2.86,2.73,3.44,1091,847,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,9,18,0,477,11,0,504,0,32,83,601,385,47,98,17,54,381,298,83,58,205,114,10,28,14,0,0,10,0,0,1973
60855084041,3593,125668.0,77,189,361,297,189,171,33.1,13,280,336,316,192,95,35,17,2.82,3.11,2.61,3584,1631,1953,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,77,201,114,38,88,57,87,1655,0,54,1493,0,279,112,1516,959,89,216,57,195,1271,938,333,280,472,168,17,54,30,73,152,318,0,0,1976
60855084042,1419,138750.0,0,40,28,294,168,33,42.6,13,111,177,141,89,32,0,0,2.58,2.54,2.7,1419,1035,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,25,0,31,15,14,913,0,0,421,0,39,46,651,441,46,41,16,107,550,410,140,111,435,59,0,40,29,0,0,0,0,0,1959
60855084043,1372,152891.0,0,0,0,224,256,27,50.9,0,98,138,152,78,41,0,0,2.71,2.66,2.93,1372,1094,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,30,0,0,0,704,0,0,651,0,17,0,642,459,45,32,76,30,507,409,98,98,493,14,0,0,0,0,0,0,0,0,1965
60855085031,1811,100425.0,104,258,320,199,0,18,34.9,122,250,192,185,150,0,0,0,2.33,2.47,2.3,1811,358,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,22,158,288,94,13,0,11,653,12,0,942,0,204,0,959,650,47,171,10,81,777,479,298,250,107,113,0,151,133,115,45,235,0,0,1978
60855085032,1754,137230.0,117,71,202,184,86,0,33.5,74,104,137,125,206,0,14,0,2.85,2.46,3.09,1672,542,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,72,94,137,35,0,504,19,0,1069,0,28,134,1011,655,35,165,14,142,586,450,136,104,243,73,14,21,32,74,107,96,0,0,1972
60855085033,3385,120625.0,310,346,444,301,15,0,34.4,149,341,265,273,331,15,42,0,2.67,3.33,2.36,3385,1370,2015,0,0,0,0,0,14,0,9,0,0,0,14,0,0,0,0,54,36,113,374,132,69,14,0,814,0,0,2393,0,0,178,1835,1292,128,152,48,215,1267,897,370,341,102,423,0,26,118,11,212,524,0,0,1975
60855085042,2091,98917.0,47,296,373,137,0,0,34.1,16,203,349,120,115,17,0,33,2.5,2.66,2.47,2091,338,1753,0,0,0,12,29,0,14,0,14,0,0,0,0,0,11,45,0,28,74,261,62,117,28,0,578,27,0,1094,0,333,59,919,527,158,101,64,69,837,555,282,203,0,107,0,60,60,231,154,241,0,0,1981
60855085044,2641,108813.0,45,359,166,306,12,14,32.1,15,171,338,109,139,70,20,40,2.96,2.77,3.01,2628,509,2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,331,160,53,0,14,1308,27,0,947,0,155,204,918,634,87,65,49,83,887,648,239,171,162,183,14,89,47,27,108,272,0,0,1972
60855085051,1349,191125.0,0,0,7,257,181,26,44.0,0,75,160,81,109,29,17,0,2.86,2.53,4.78,1349,1019,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,33,29,0,678,16,0,577,0,19,59,742,419,48,139,32,104,471,393,78,75,471,0,0,0,0,0,0,0,0,0,1966
60855085052,1237,148047.0,18,65,71,157,131,46,47.8,31,106,119,112,94,26,0,0,2.68,2.61,2.78,1227,660,567,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,10,54,34,9,34,513,0,0,574,0,82,68,602,358,43,119,8,74,457,351,106,106,267,94,0,23,0,10,0,94,0,0,1973
60855085053,2117,108158.0,23,328,453,103,88,17,34.8,26,332,344,189,107,7,7,0,2.15,2.3,2.06,2117,825,1292,0,0,0,0,0,0,10,0,0,11,0,0,0,0,8,0,0,30,136,155,202,59,17,0,1013,0,0,1052,0,0,52,1285,872,62,200,9,142,986,577,409,332,164,114,0,166,139,112,146,153,0,18,1979
60855085071,1417,100781.0,51,218,351,60,0,0,36.0,23,224,253,74,79,27,0,0,2.16,1.79,2.58,1417,629,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,153,55,42,0,0,528,29,0,790,0,0,70,959,571,23,156,60,149,657,372,285,224,0,58,9,25,113,97,94,284,0,0,1978
60855085081,855,143553.0,0,0,0,123,142,19,47.6,0,19,131,20,77,37,0,0,3.01,2.87,4.29,855,735,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,448,25,0,314,0,0,68,471,340,0,69,15,47,284,255,29,19,284,0,0,0,0,0,0,0,0,0,1974
60855085082,1197,135066.0,9,156,94,161,83,29,38.9,0,170,164,133,47,8,10,0,2.25,2.66,1.95,1197,601,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,120,101,29,0,0,348,0,0,819,0,21,9,746,547,18,81,8,92,532,342,190,170,273,0,11,21,0,86,53,88,0,0,1973
60855085083,2517,74122.0,10,291,490,97,55,0,31.1,34,283,184,213,111,64,0,54,2.77,2.34,2.95,2517,626,1891,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,39,203,253,106,24,0,0,1389,31,0,877,0,149,71,590,273,59,107,51,100,909,497,412,283,109,0,59,143,12,0,40,9,571,0,1971
60855085084,926,62237.0,10,50,106,119,19,0,33.9,0,75,67,66,10,86,0,0,3.05,3.36,2.89,926,349,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,11,72,59,0,0,0,256,0,0,485,14,100,71,280,189,17,19,17,38,304,204,100,75,172,0,0,39,41,33,8,11,0,0,1968
60855086011,720,110357.0,0,21,143,108,30,0,41.2,0,69,145,38,28,22,0,0,2.38,2.27,2.43,720,191,529,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,7,34,41,38,33,0,12,0,387,32,0,191,0,30,80,360,184,39,44,45,48,302,198,104,69,189,21,26,0,28,0,22,16,0,0,1955
60855086012,1482,164583.0,0,22,43,353,131,6,44.5,8,86,208,92,121,40,0,0,2.71,2.59,3.39,1482,1197,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,18,0,5,24,11,739,0,0,628,0,0,115,686,446,31,72,28,109,547,450,97,86,517,16,10,8,4,0,0,0,0,0,1959
60855086013,1619,98393.0,0,0,226,320,13,0,37.0,53,53,124,167,83,62,17,0,3.2,3.22,3.18,1619,923,696,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,12,7,44,101,15,0,26,0,732,20,9,485,0,246,127,495,309,10,75,17,84,506,436,70,53,447,48,33,31,0,0,0,0,0,0,1953
